,year,Month,day,Hour,minute,SiteOutdoorAirDrybulbTemperature,dew_point,SiteOutdoorAirRelativeHumidity,datetime,DayOfYear,dayofweek,DayofWeek,floor_area,floor_height,number_of_stories,building_rotation,aspect_ratio,overall_wwr,hours_of_operation_start_time,hours_of_operation_duration,lpd,epd,people_average,heating_source,target_standard,building_type,B0_Elec,B0_Gas,B1_Elec,B1_Gas,B2_Elec,B2_Gas,B_All_Elec
2510,2001,4,15,15,0,21.1,7.2,41.0,4/15/2017 14:00,105,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,59.636652777777776,0.09855485230000001,58.299375,0.20979208016666667,44.469277777777776,0.09363263001666668,162.40530555555557
2511,2001,4,15,16,0,18.3,8.3,52.0,4/15/2017 15:00,105,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,44.77135555555556,0.0960933454611111,44.807856944444445,0.2125241443888889,27.64603888888889,0.08661502744999999,117.22525138888889
2512,2001,4,15,17,0,16.1,10.6,70.0,4/15/2017 16:00,105,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,39.24936527777778,0.08539516636666666,39.10145277777778,0.20349603977777775,28.34357361111111,0.07458078971666667,106.69439166666666
2513,2001,4,15,18,0,14.4,11.1,81.0,4/15/2017 17:00,105,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,27.998393055555557,0.08378955972777778,28.311158333333335,0.1185725824111111,22.081504166666665,0.06685954271111111,78.39105555555555
2514,2001,4,15,19,0,12.8,10.0,83.0,4/15/2017 18:00,105,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,26.609577777777776,0.058251810716666665,27.341270833333333,0.060202830227777775,19.90396388888889,0.046909100083333335,73.85481250000001
2515,2001,4,15,20,0,11.7,7.8,77.0,4/15/2017 19:00,105,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,26.41614861111111,0.0034228567944444444,26.966472222222222,0.007266332627777777,19.888430555555555,0.09290182511000002,73.27105138888889
2516,2001,4,15,21,0,11.0,9.0,87.0,4/15/2017 20:00,105,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,25.897754166666665,0.0019626534833333334,26.771283333333333,0.0043456938,18.85225,0.0043804819833333335,71.5212875
2517,2001,4,15,22,0,10.0,8.9,93.0,4/15/2017 21:00,105,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,22.432469444444443,0.0061155835000000006,24.416327777777777,0.004380676277777777,18.78552361111111,0.15510147336666666,65.63432083333333
2518,2001,4,15,23,0,10.6,9.4,92.0,4/15/2017 22:00,105,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,25.666338888888887,0.0024650610055555553,26.714648611111112,0.0007301537833333334,18.30027777777778,0.007839743869999999,70.68126527777778
2519,2001,4,15,24,0,10.6,9.4,92.0,4/15/2017 23:00,105,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,25.666338888888887,0.0024650610055555553,26.714648611111112,0.0007301537833333334,18.30027777777778,0.007839743869999999,70.68126527777778
2520,2001,4,16,1,0,10.6,9.4,92.0,4/16/2017 0:00,106,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,23.9714875,0.006133686529444445,23.726904166666667,0.004560591511666666,16.55776388888889,0.00876674541111111,64.25615555555555
2521,2001,4,16,2,0,10.6,9.4,92.0,4/16/2017 1:00,106,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,23.212009722222223,0.006065403405555555,23.82752222222222,0.08936733146666666,15.738631944444444,0.007478724888888889,62.77816388888889
2522,2001,4,16,3,0,10.0,8.9,93.0,4/16/2017 2:00,106,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,23.009441666666667,0.03068619352888889,23.044340277777778,0.2569735512061111,15.444180555555555,0.013768735041666667,61.4979625
2523,2001,4,16,4,0,10.0,8.9,93.0,4/16/2017 3:00,106,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,24.683269444444445,0.08956024215555555,23.089466666666667,0.10510353707222223,15.414373611111111,0.09372852617222222,63.187109722222225
2524,2001,4,16,5,0,10.0,8.9,93.0,4/16/2017 4:00,106,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,23.644459722222223,0.07743376195,23.088008333333335,0.07696865896111112,16.864218055555554,0.05910623238333333,63.59668611111111
2525,2001,4,16,6,0,10.0,8.9,93.0,4/16/2017 5:00,106,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,27.090052777777778,0.06278802206666666,31.315781944444446,0.07349561733333333,27.91187222222222,0.18780130892777777,86.31770694444444
2526,2001,4,16,7,0,9.4,8.3,93.0,4/16/2017 6:00,106,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,17.54062083333333,0.07227085623888889,18.96886388888889,0.08354666323888889,21.287558333333333,0.24046029245555553,57.79704305555556
2527,2001,4,16,8,0,8.9,8.3,96.0,4/16/2017 7:00,106,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,17.12783611111111,0.07361261102222222,17.757945833333334,0.08288200563888888,14.096738888888888,0.2810366068055556,48.98252083333333
2528,2001,4,16,9,0,8.9,8.3,96.0,4/16/2017 8:00,106,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,16.785683333333335,0.07582599437777778,17.776652777777777,0.08342514391111111,14.037075,0.2810366068055556,48.59941111111111
2529,2001,4,16,10,0,9.4,7.8,90.0,4/16/2017 9:00,106,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,16.229204166666666,0.07774237735,16.87880138888889,0.08226222531666667,13.082590277777777,0.25245707875,46.190595833333326
2530,2001,4,16,11,0,10.0,7.8,86.0,4/16/2017 10:00,106,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,16.20365138888889,0.07793729258888889,16.633095833333332,0.08561432102222222,12.454941666666667,0.07024222320555555,45.291688888888885
2531,2001,4,16,12,0,10.0,6.7,80.0,4/16/2017 11:00,106,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,15.861341666666666,0.08232505824444444,16.435631944444445,0.08694767849444444,12.283895833333334,0.07131496074444445,44.580869444444446
2532,2001,4,16,13,0,10.6,6.7,77.0,4/16/2017 12:00,106,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,15.212938888888889,0.08287516268333334,16.452845833333335,0.08912137365555556,12.3569875,0.07052698777777777,44.02277222222222
2533,2001,4,16,14,0,11.1,6.1,71.0,4/16/2017 13:00,106,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,15.121104166666667,0.08093014734444444,15.8714375,0.08697282777777778,12.44415,0.07031833923888889,43.43669166666667
2534,2001,4,16,15,0,11.7,6.7,71.0,4/16/2017 14:00,106,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,15.333344444444444,0.07065026523333334,15.97375138888889,0.08016141426666666,13.100455555555556,0.06916674185,44.40755138888889
2535,2001,4,16,16,0,11.7,5.6,66.0,4/16/2017 15:00,106,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,15.219465277777777,0.06913112436111112,17.395854166666666,0.07618041113888889,13.606172222222222,0.06878109581111111,46.221491666666665
2536,2001,4,16,17,0,12.8,5.6,62.0,4/16/2017 16:00,106,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,18.814408333333333,0.06305088349444445,21.544797222222222,0.07123171742222222,17.158855555555554,0.059304881866666666,57.51806111111111
2537,2001,4,16,18,0,12.2,5.6,64.0,4/16/2017 17:00,106,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,23.00933611111111,0.060214198822222224,25.137865277777777,0.06879266817777778,19.1959,0.05979148993333333,67.3431013888889
2538,2001,4,16,19,0,11.7,3.9,59.0,4/16/2017 18:00,106,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,23.12486527777778,0.03281022797777778,22.479086111111112,0.027831811949999997,17.244186111111112,0.021184264477777777,62.8481375
2539,2001,4,16,20,0,11.7,3.9,59.0,4/16/2017 19:00,106,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,23.06245277777778,0.0098239157,23.57595138888889,0.01727264816111111,17.21897638888889,0.00776293975,63.85738055555556
2540,2001,4,16,21,0,9.4,6.1,80.0,4/16/2017 20:00,106,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,22.713893055555555,0.0058438698277777775,24.259081944444443,0.008461854777777778,17.5774625,0.17885894787666667,64.5504375
2541,2001,4,16,22,0,8.9,6.1,83.0,4/16/2017 21:00,106,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,22.4929375,0.0051137349999999995,24.29847638888889,0.00773171995,17.92743888888889,0.19082675112666667,64.71885277777778
2542,2001,4,16,23,0,9.4,6.1,80.0,4/16/2017 22:00,106,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,22.713893055555555,0.0051137349999999995,24.705247222222223,0.00773171995,17.556490277777776,0.2242043804877778,64.97563055555555
2543,2001,4,16,24,0,6.1,4.4,89.0,4/16/2017 23:00,106,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,28.071606944444444,0.005113768172222222,25.7346125,0.007344765977777778,22.1699,0.3322732697,75.97611944444444
2544,2001,4,17,1,0,6.1,3.3,82.0,4/17/2017 0:00,107,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,32.97508888888889,0.009099474173333334,73.68009444444445,0.09271011999444444,29.051530555555555,1.0042730619872222,135.70671388888888
2545,2001,4,17,2,0,6.7,3.3,79.0,4/17/2017 1:00,107,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,29.589945833333335,0.01607050578333333,74.5562,0.07813779971666666,22.075406944444445,1.2559082851888888,126.22155277777779
2546,2001,4,17,3,0,6.1,3.3,82.0,4/17/2017 2:00,107,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,30.716573611111112,0.02663683951111111,53.033625,0.06229346688333333,25.11725,0.9650703572316667,108.86744861111112
2547,2001,4,17,4,0,5.6,-1.1,61.0,4/17/2017 3:00,107,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,39.50564027777778,0.08629008657777777,55.427030555555554,0.08607210242777777,23.070645833333334,1.608244446611111,118.00331666666666
2548,2001,4,17,5,0,4.4,-3.3,55.0,4/17/2017 4:00,107,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,52.97974583333333,0.06738961586666667,62.829347222222225,0.027545478805555555,24.784505555555555,2.0113131337111114,140.59359861111113
2549,2001,4,17,6,0,3.9,-3.9,55.0,4/17/2017 5:00,107,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,103.60822222222222,0.12773104911666666,71.56283194444444,0.04015741078888889,51.61804166666667,3.3059201380833336,226.78909583333333
2550,2001,4,17,7,0,5.6,-3.9,49.0,4/17/2017 6:00,107,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,137.90472222222223,0.15976813211111113,95.70099305555556,0.08154833539999999,71.56631805555556,2.155624867911111,305.17203333333333
2551,2001,4,17,8,0,6.1,-5.6,41.0,4/17/2017 7:00,107,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,125.52030555555555,0.18280420272222223,154.9970138888889,0.10437007080555556,78.28322222222222,1.7425017181666667,358.8005416666666
2552,2001,4,17,9,0,7.8,-5.0,38.0,4/17/2017 8:00,107,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,137.015875,0.19485169038888886,155.91677777777778,0.13762866401666665,89.17348611111112,1.4414580674444444,382.1061388888889
2553,2001,4,17,10,0,7.8,-5.0,38.0,4/17/2017 9:00,107,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,143.78002777777778,0.20916479344444444,162.59444444444443,0.20568839194444444,102.1841388888889,1.3923284425,408.5586111111111
2554,2001,4,17,11,0,8.9,-5.0,35.0,4/17/2017 10:00,107,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,149.64415277777778,0.20433866161111108,162.36133333333333,0.24540483016666667,101.06266666666667,0.7389876788,413.06815277777775
2555,2001,4,17,12,0,9.4,-5.6,32.0,4/17/2017 11:00,107,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,149.49238888888888,0.20970298905555557,162.76047222222223,0.21618403566666666,97.19913888888888,0.7817305610222222,409.452
2556,2001,4,17,13,0,9.4,-4.4,36.0,4/17/2017 12:00,107,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,143.220125,0.2038922582777778,162.01111111111112,0.21682624988888888,97.28222222222222,0.8017175831333333,402.51345833333335
2557,2001,4,17,14,0,10.6,-3.9,35.0,4/17/2017 13:00,107,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,137.72129166666667,0.34097239116666667,158.87333333333333,0.39690502283333334,96.833125,0.163258229,393.42775
2558,2001,4,17,15,0,10.6,-5.6,30.0,4/17/2017 14:00,107,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,137.98806944444445,0.34331273883333335,160.18029166666668,0.40603520311111113,87.32555555555555,0.16430299761666667,385.4939166666667
2559,2001,4,17,16,0,9.4,-6.7,29.0,4/17/2017 15:00,107,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,134.381125,0.191656305,153.536875,0.22584729355555552,64.85491388888889,0.9836902340666667,352.77291388888887
2560,2001,4,17,17,0,9.4,-5.6,32.0,4/17/2017 16:00,107,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,115.9115,0.1463977836111111,163.3297638888889,0.22296173672222222,64.72617777777778,1.0725950689333332,343.9674416666667
2561,2001,4,17,18,0,8.3,-5.0,37.0,4/17/2017 17:00,107,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,122.06109722222222,0.13539342016666667,163.8023611111111,0.21155764800000001,71.68822222222222,1.1668124351888889,357.55168055555555
2562,2001,4,17,19,0,6.1,-2.8,51.0,4/17/2017 18:00,107,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,90.27630555555555,0.1081076846,137.514625,0.2020403005,70.7605,1.2023009078277778,298.55143055555556
2563,2001,4,17,20,0,6.1,-2.8,51.0,4/17/2017 19:00,107,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,49.047666666666665,0.10030266825555555,129.2196111111111,0.1998414086666667,47.959472222222225,1.1487669927222222,226.22674999999998
2564,2001,4,17,21,0,6.1,-2.2,54.0,4/17/2017 20:00,107,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,43.02644305555555,0.08748575089444445,137.38380555555557,0.19992125894444443,42.06527361111111,1.0431497837888888,222.47552222222222
2565,2001,4,17,22,0,5.6,-2.2,56.0,4/17/2017 21:00,107,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,38.227268055555555,0.08028016608333333,143.74791666666667,0.17662625544444444,37.98914166666667,1.1982336569222223,219.96432638888888
2566,2001,4,17,23,0,5.6,-1.1,61.0,4/17/2017 22:00,107,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,37.03200555555556,0.07328964626666666,117.34773611111112,0.16583438377777776,36.63693611111111,1.1701000677888889,191.0166777777778
2567,2001,4,17,24,0,4.4,1.1,79.0,4/17/2017 23:00,107,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,40.20319305555556,0.07955264238333333,120.28954166666666,0.17458379433333335,39.6396125,1.3584780615833334,200.13234722222222
2568,2001,4,18,1,0,3.3,1.7,89.0,4/18/2017 0:00,108,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,31.654618055555556,0.002213525522222222,100.35454166666666,0.10536714724444445,24.959263888888888,0.4033033426611111,156.96842361111112
2569,2001,4,18,2,0,3.9,1.7,86.0,4/18/2017 1:00,108,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,29.818141666666666,0.015619945970555556,75.52609722222222,0.09176954058888889,26.5762,0.36154906374444445,131.9204388888889
2570,2001,4,18,3,0,5.0,-0.6,67.0,4/18/2017 2:00,108,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,30.74931388888889,0.01940923782222222,48.92326388888889,0.06435903481666666,21.299805555555555,0.553957601485,100.97238333333333
2571,2001,4,18,4,0,5.0,-1.1,64.0,4/18/2017 3:00,108,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,36.903308333333335,0.07733637304444445,50.91054861111111,0.09078915451666666,22.807423611111112,1.6432978608166664,110.62128055555556
2572,2001,4,18,5,0,4.4,-2.8,58.0,4/18/2017 4:00,108,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,50.4203375,0.0667872557,57.3369375,0.02608495325,25.994805555555555,1.9048396833777779,133.75208055555555
2573,2001,4,18,6,0,3.9,-3.9,55.0,4/18/2017 5:00,108,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,96.755375,0.12432321933888889,61.237991666666666,0.04015741078888889,49.203208333333336,2.8485252528916667,207.196575
2574,2001,4,18,7,0,4.4,-5.0,48.0,4/18/2017 6:00,108,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,141.69918055555556,0.16805360544444445,88.89074166666667,0.08284327943888889,73.05142916666667,2.620848802722222,303.6413513888889
2575,2001,4,18,8,0,5.0,-5.6,44.0,4/18/2017 7:00,108,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,126.57611111111112,0.1791998512222222,154.34998611111112,0.10459251898888888,78.39758333333333,2.000511424111111,359.32368055555554
2576,2001,4,18,9,0,6.1,-5.6,41.0,4/18/2017 8:00,108,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,130.815375,0.19160261338888887,153.66044444444444,0.13429831507222223,87.38322222222222,1.3092113168888888,371.85904166666666
2577,2001,4,18,10,0,7.8,-5.6,36.0,4/18/2017 9:00,108,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,140.90494444444445,0.20493822583333332,162.6393888888889,0.21437136327777778,100.48802777777777,1.1488961274444445,404.0323611111112
2578,2001,4,18,11,0,8.3,-5.0,37.0,4/18/2017 10:00,108,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,149.64231944444444,0.19943291644444444,162.55454166666667,0.22061627105555556,100.05586111111111,1.0457985573000002,412.25272222222225
2579,2001,4,18,12,0,9.4,-5.0,34.0,4/18/2017 11:00,108,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,150.15683333333334,0.20159754611111108,162.38426388888888,0.21707688972222222,97.03116666666666,0.9437365386333333,409.57226388888887
2580,2001,4,18,13,0,9.4,-5.6,32.0,4/18/2017 12:00,108,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,145.94894444444444,0.20622194344444444,162.23097222222222,0.22078725016666667,93.47783333333334,0.9260389685222222,401.65774999999996
2581,2001,4,18,14,0,10.0,-6.1,30.0,4/18/2017 13:00,108,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,139.319375,0.31950749916666665,159.76525,0.4959573257777778,94.43390277777777,0.3062395343611111,393.51852777777776
2582,2001,4,18,15,0,8.9,-6.7,30.0,4/18/2017 14:00,108,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,139.33519444444445,0.1921129917222222,160.46541666666667,0.23367707533333335,87.3265,0.8761473302444445,387.12711111111116
2583,2001,4,18,16,0,9.4,-7.8,27.0,4/18/2017 15:00,108,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,134.9579861111111,0.185507028,153.54551388888888,0.22112082055555554,64.85491388888889,0.9943381762,353.3584138888889
2584,2001,4,18,17,0,10.0,-7.2,27.0,4/18/2017 16:00,108,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,116.47254166666667,0.291206523,163.86595833333334,0.47050224194444445,64.72617777777778,0.27243101678888887,345.0646777777778
2585,2001,4,18,18,0,8.3,-4.4,39.0,4/18/2017 17:00,108,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,121.4317361111111,0.13382598527777775,162.12423611111112,0.21013455966666666,72.53311111111111,1.0848024324944445,356.08908333333335
2586,2001,4,18,19,0,7.2,-3.9,43.0,4/18/2017 18:00,108,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,89.5093611111111,0.10608253938888888,133.13979166666667,0.20050262583333334,68.89704166666667,0.8423308276444446,291.54619444444444
2587,2001,4,18,20,0,6.7,-2.8,49.0,4/18/2017 19:00,108,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,48.67709722222222,0.09782706322222222,128.44470833333332,0.19564303744444445,49.279513888888886,1.0012961256333333,226.40131944444443
2588,2001,4,18,21,0,6.7,-2.8,49.0,4/18/2017 20:00,108,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,42.752634722222226,0.08741204695555556,138.8444027777778,0.19530051055555556,42.39086805555556,0.9077058755,223.98790555555556
